"category","type","estimate","lower","upper","x","pcrf","pden","ppop","parea","bound_range","group"
"exhibits","zoosaquariumsgardens",-280.0764558581383,-3512.41418258798,275.887719012342,36,0.5,0.5,0.5,0.5,3788.3019016003223,"zoosaquariumsgardens-36"
"exhibits","zoosaquariumsgardens",-256.8684739212074,-3879.7407006229073,404.6033486111068,37,0.5,0.5,0.5,0.5,4284.344049234014,"zoosaquariumsgardens-37"
"exhibits","zoosaquariumsgardens",-257.5149564220859,-4156.800817461305,307.95397625969485,38,0.5,0.5,0.5,0.5,4464.754793721,"zoosaquariumsgardens-38"
"exhibits","zoosaquariumsgardens",-296.59324131182433,-3703.166422176104,271.51927864940734,39,0.5,0.5,0.5,0.5,3974.685700825511,"zoosaquariumsgardens-39"
"exhibits","zoosaquariumsgardens",-285.3046613928128,-4416.677540729831,323.4839264957166,40,0.5,0.5,0.5,0.5,4740.161467225547,"zoosaquariumsgardens-40"
"exhibits","zoosaquariumsgardens",-281.61169065327846,-3941.097250571648,254.36613608374535,41,0.5,0.5,0.5,0.5,4195.463386655393,"zoosaquariumsgardens-41"
"exhibits","zoosaquariumsgardens",-295.8885565862166,-4111.568567112463,321.28144883593154,42,0.5,0.5,0.5,0.5,4432.850015948395,"zoosaquariumsgardens-42"
"exhibits","zoosaquariumsgardens",-267.51331860914416,-3954.566437649882,277.5851317136109,43,0.5,0.5,0.5,0.5,4232.151569363493,"zoosaquariumsgardens-43"
"exhibits","zoosaquariumsgardens",-316.6701594666712,-5383.69981356826,324.56645673409054,44,0.5,0.5,0.5,0.5,5708.266270302351,"zoosaquariumsgardens-44"
"exhibits","zoosaquariumsgardens",-279.756950827432,-3808.461532725052,285.79403836939946,45,0.5,0.5,0.5,0.5,4094.2555710944516,"zoosaquariumsgardens-45"
"exhibits","zoosaquariumsgardens",-345.75292206951315,-4016.201795714906,282.47730403560166,46,0.5,0.5,0.5,0.5,4298.679099750508,"zoosaquariumsgardens-46"
"exhibits","zoosaquariumsgardens",-296.0570852793338,-3938.0579963723603,301.9404027377854,47,0.5,0.5,0.5,0.5,4239.998399110145,"zoosaquariumsgardens-47"
"exhibits","zoosaquariumsgardens",-322.5452304965459,-5575.115497560693,286.57023525299877,48,0.5,0.5,0.5,0.5,5861.685732813692,"zoosaquariumsgardens-48"
"exhibits","zoosaquariumsgardens",-334.0672093404479,-4498.7624899527145,256.8834786933688,49,0.5,0.5,0.5,0.5,4755.645968646083,"zoosaquariumsgardens-49"
"exhibits","zoosaquariumsgardens",-284.6802508275448,-4171.054909806441,299.91025779444004,50,0.5,0.5,0.5,0.5,4470.965167600882,"zoosaquariumsgardens-50"
"entertainment","totartsentertainment",-52.120234148793116,-1440.9728965018633,684.2689008579384,1,0.5,0.5,0.5,0.5,2125.2417973598017,"totartsentertainment-1"
"entertainment","totartsentertainment",-79.16842298163897,-1582.4652086758551,594.2169666745749,2,0.5,0.5,0.5,0.5,2176.68217535043,"totartsentertainment-2"
"entertainment","totartsentertainment",-106.8247292782815,-2312.7269677543777,566.242641569115,3,0.5,0.5,0.5,0.5,2878.9696093234925,"totartsentertainment-3"
"entertainment","totartsentertainment",-144.49098711838687,-2130.6515813430037,558.5073989155484,4,0.5,0.5,0.5,0.5,2689.158980258552,"totartsentertainment-4"
"entertainment","totartsentertainment",-153.68008366380184,-2449.000111515852,541.7471986527572,5,0.5,0.5,0.5,0.5,2990.747310168609,"totartsentertainment-5"
"entertainment","totartsentertainment",-169.8010452944724,-2908.270500707332,480.0299479631481,6,0.5,0.5,0.5,0.5,3388.30044867048,"totartsentertainment-6"
"entertainment","totartsentertainment",-215.2155308363795,-2905.6954102381947,476.28733949766524,7,0.5,0.5,0.5,0.5,3381.98274973586,"totartsentertainment-7"
"entertainment","totartsentertainment",-227.56625305490695,-3909.236190362989,521.2446381267633,8,0.5,0.5,0.5,0.5,4430.480828489753,"totartsentertainment-8"
"entertainment","totartsentertainment",-207.61381440272459,-3449.743930186564,488.48393643719515,9,0.5,0.5,0.5,0.5,3938.227866623759,"totartsentertainment-9"
