"category","type","estimate","lower","upper","x","pcrf","pden","ppop","parea","bound_range","group"
"entertainment","movietheaters",-890.7481792474722,-10129.806272010279,-64.31482806160676,4,0.75,0.5,0.5,0.5,10065.491443948673,"movietheaters-4"
"entertainment","movietheaters",-1050.3707097601919,-11192.336243095873,-72.30493135640769,5,0.75,0.5,0.5,0.5,11120.031311739465,"movietheaters-5"
"entertainment","movietheaters",-1104.7578236315758,-12494.173640546072,-79.27689350698915,6,0.75,0.5,0.5,0.5,12414.896747039083,"movietheaters-6"
"entertainment","movietheaters",-1214.7065846628425,-14031.180905205196,-79.16303640086446,7,0.75,0.5,0.5,0.5,13952.01786880433,"movietheaters-7"
"entertainment","movietheaters",-1391.3446288984833,-16284.789645291181,-94.69560069565252,8,0.75,0.5,0.5,0.5,16190.094044595528,"movietheaters-8"
"entertainment","movietheaters",-1527.294194568233,-15188.324577238729,-112.10100699518982,9,0.75,0.5,0.5,0.5,15076.22357024354,"movietheaters-9"
"entertainment","movietheaters",-1683.553141364329,-17295.939635296796,-119.18210157229801,10,0.75,0.5,0.5,0.5,17176.7575337245,"movietheaters-10"
"entertainment","movietheaters",-1710.0678600497185,-18993.910085915482,-142.50923566093513,11,0.75,0.5,0.5,0.5,18851.400850254548,"movietheaters-11"
"entertainment","movietheaters",-1892.5605221701585,-17756.43809649478,-141.20176862910134,12,0.75,0.5,0.5,0.5,17615.23632786568,"movietheaters-12"
"entertainment","movietheaters",-2175.360221698489,-24037.42373331755,-181.0517590318361,13,0.75,0.5,0.5,0.5,23856.371974285714,"movietheaters-13"
"entertainment","movietheaters",-2258.1674081928422,-20012.799541650424,-195.83321734086152,14,0.75,0.5,0.5,0.5,19816.966324309564,"movietheaters-14"
"entertainment","movietheaters",-2060.027834420329,-22721.861915795886,-164.8086626659284,15,0.75,0.5,0.5,0.5,22557.053253129958,"movietheaters-15"
"entertainment","movietheaters",-2275.2699726001806,-22616.850787283423,-238.30674397421126,16,0.75,0.5,0.5,0.5,22378.54404330921,"movietheaters-16"
"entertainment","movietheaters",-2324.225074511718,-26325.890126305316,-158.32138206917503,17,0.75,0.5,0.5,0.5,26167.56874423614,"movietheaters-17"
"entertainment","movietheaters",-2616.323922572179,-30578.69972591794,-235.53548681479535,18,0.75,0.5,0.5,0.5,30343.164239103146,"movietheaters-18"
"entertainment","movietheaters",-2680.091787044802,-27084.256680103077,-221.10230117002124,19,0.75,0.5,0.5,0.5,26863.154378933057,"movietheaters-19"
"entertainment","movietheaters",-2729.5098826201174,-27548.41676966772,-243.56472148444726,20,0.75,0.5,0.5,0.5,27304.852048183275,"movietheaters-20"
"entertainment","movietheaters",-2621.6140940824725,-29641.12242328292,-261.35062898947893,21,0.75,0.5,0.5,0.5,29379.77179429344,"movietheaters-21"
"entertainment","movietheaters",-2665.4942669864686,-27339.502704615083,-280.12391057855785,22,0.75,0.5,0.5,0.5,27059.378794036526,"movietheaters-22"
"entertainment","movietheaters",-2906.32178255464,-31740.0525207828,-245.6134136240681,23,0.75,0.5,0.5,0.5,31494.43910715873,"movietheaters-23"
"entertainment","movietheaters",-2909.062574212666,-38818.6762134029,-276.89727072419765,24,0.75,0.5,0.5,0.5,38541.7789426787,"movietheaters-24"
"entertainment","movietheaters",-3098.0394751960894,-25923.97818805487,-276.3272206546436,25,0.75,0.5,0.5,0.5,25647.650967400226,"movietheaters-25"
"entertainment","movietheaters",-3326.459219753355,-32810.21448834941,-305.7573551112984,26,0.75,0.5,0.5,0.5,32504.457133238113,"movietheaters-26"
"entertainment","movietheaters",-3061.108900993865,-35686.43328807787,-273.73062321248835,27,0.75,0.5,0.5,0.5,35412.70266486538,"movietheaters-27"
"entertainment","movietheaters",-3492.1240176403903,-42805.928802545,-238.80359447200726,28,0.75,0.5,0.5,0.5,42567.12520807299,"movietheaters-28"
"entertainment","movietheaters",-3317.2350406653068,-34979.76380614984,-284.0261479267408,29,0.75,0.5,0.5,0.5,34695.73765822309,"movietheaters-29"
"entertainment","movietheaters",-3421.6360495379163,-39349.59797197405,-308.5896566206702,30,0.75,0.5,0.5,0.5,39041.00831535338,"movietheaters-30"
"entertainment","movietheaters",-3681.647826567035,-36377.563918464904,-332.0916836991118,31,0.75,0.5,0.5,0.5,36045.472234765795,"movietheaters-31"
"entertainment","movietheaters",-3637.156631875151,-46311.3557452216,-299.7249398413386,32,0.75,0.5,0.5,0.5,46011.63080538026,"movietheaters-32"
"entertainment","movietheaters",-4057.722127851056,-40725.586826101964,-361.12142525367125,33,0.75,0.5,0.5,0.5,40364.46540084829,"movietheaters-33"
"entertainment","movietheaters",-3603.4930702174297,-44983.33771621905,-338.41684380911397,34,0.75,0.5,0.5,0.5,44644.92087240994,"movietheaters-34"
"entertainment","movietheaters",-4004.3610797517995,-40525.878023054334,-368.61897135863416,35,0.75,0.5,0.5,0.5,40157.2590516957,"movietheaters-35"
"entertainment","movietheaters",-4282.890994095808,-45799.66151635737,-328.2782424579896,36,0.75,0.5,0.5,0.5,45471.38327389938,"movietheaters-36"
"entertainment","movietheaters",-4179.117875897079,-40889.582622228685,-460.54595643209063,37,0.75,0.5,0.5,0.5,40429.03666579659,"movietheaters-37"
"entertainment","movietheaters",-4327.918905467692,-45663.39407366978,-430.79863233514885,38,0.75,0.5,0.5,0.5,45232.595441334626,"movietheaters-38"
