"category","type","estimate","lower","upper","x","pcrf","pden","ppop","parea","bound_range","group"
"exhibits","museums",-387.42748692501476,-4947.622346870931,71.00334134512163,10,0.5,0.5,0.5,0.5,5018.625688216053,"museums-10"
"exhibits","museums",-350.0603919012782,-4281.432264149362,22.89974224621269,10,0.5,0.5,0.55,0.5,4304.332006395574,"museums-10"
"exhibits","museums",-367.19916941809265,-3934.6345710763258,31.151472447285677,10,0.5,0.5,0.6,0.5,3965.7860435236116,"museums-10"
"exhibits","museums",-352.2776857749865,-4047.9214451120124,55.86677125765411,10,0.5,0.5,0.65,0.5,4103.788216369667,"museums-10"
"exhibits","museums",-339.40544029588887,-3654.280093879821,51.524183317840986,10,0.5,0.5,0.7000000000000001,0.5,3705.804277197662,"museums-10"
"exhibits","museums",-315.4968303441806,-4122.112819038466,24.714423746453612,10,0.5,0.5,0.75,0.5,4146.82724278492,"museums-10"
"exhibits","museums",-297.96888754358844,-3687.935172069174,64.99892982957005,10,0.5,0.5,0.8,0.5,3752.934101898744,"museums-10"
"exhibits","museums",-284.83476749985846,-3881.388400518782,55.214799866433836,10,0.5,0.5,0.85,0.5,3936.6032003852156,"museums-10"
"exhibits","museums",-277.59795295308584,-2803.013323989575,60.1841214629705,10,0.5,0.5,0.9,0.5,2863.1974454525453,"museums-10"
"exhibits","museums",-272.4186912695604,-2727.683483307291,34.89543510599481,10,0.5,0.5,0.95,0.5,2762.578918413286,"museums-10"
"entertainment","movietheaters",-1882.0744685003694,-23026.313841260013,-139.73238258625886,10,0.5,0.5,0.1,0.5,22886.581458673754,"movietheaters-10"
"entertainment","movietheaters",-1694.6413212552175,-17337.353822559453,-166.97272758505244,10,0.5,0.5,0.15000000000000002,0.5,17170.3810949744,"movietheaters-10"
"entertainment","movietheaters",-1750.1121615780185,-18295.622764497595,-120.81469855346833,10,0.5,0.5,0.2,0.5,18174.808065944126,"movietheaters-10"
"entertainment","movietheaters",-1569.149336793732,-22327.30531782241,-142.39655734781755,10,0.5,0.5,0.25,0.5,22184.908760474595,"movietheaters-10"
"entertainment","movietheaters",-1396.6552612671708,-16178.1389742108,-104.6689582071056,10,0.5,0.5,0.30000000000000004,0.5,16073.470016003695,"movietheaters-10"
"entertainment","movietheaters",-1639.6708714353917,-16290.07375075668,-109.08267943969848,10,0.5,0.5,0.35,0.5,16180.991071316981,"movietheaters-10"
"entertainment","movietheaters",-1585.132379706517,-18125.404478396595,-138.38227640664167,10,0.5,0.5,0.4,0.5,17987.022201989952,"movietheaters-10"
"entertainment","movietheaters",-1683.9048906583453,-13264.511432868883,-125.74423253621569,10,0.5,0.5,0.45000000000000007,0.5,13138.767200332668,"movietheaters-10"
"entertainment","movietheaters",-1396.6253289975161,-14189.382446602769,-110.12451605352658,10,0.5,0.5,0.5,0.5,14079.257930549242,"movietheaters-10"
"entertainment","movietheaters",-1516.3485248438706,-15604.010200500112,-124.18335311618193,10,0.5,0.5,0.55,0.5,15479.82684738393,"movietheaters-10"
"entertainment","movietheaters",-1458.5352582004193,-13391.406632580745,-111.9030988461703,10,0.5,0.5,0.6,0.5,13279.503533734574,"movietheaters-10"
"entertainment","movietheaters",-1370.5808170343878,-15464.690924927196,-96.01139864254992,10,0.5,0.5,0.65,0.5,15368.679526284646,"movietheaters-10"
"entertainment","movietheaters",-1438.1332680952546,-14327.058228208707,-110.8210911574076,10,0.5,0.5,0.7000000000000001,0.5,14216.2371370513,"movietheaters-10"
"entertainment","movietheaters",-1425.2375063019117,-13419.746579075601,-99.95022760942155,10,0.5,0.5,0.75,0.5,13319.79635146618,"movietheaters-10"
"entertainment","movietheaters",-1320.4926247088551,-16477.318424103865,-104.12452100644683,10,0.5,0.5,0.8,0.5,16373.193903097419,"movietheaters-10"
"entertainment","movietheaters",-1447.8397854372238,-15362.807898426849,-105.6312077840965,10,0.5,0.5,0.85,0.5,15257.176690642753,"movietheaters-10"
"entertainment","movietheaters",-1194.7356843538928,-12628.59988199597,-97.10350704999253,10,0.5,0.5,0.9,0.5,12531.496374945977,"movietheaters-10"
"entertainment","movietheaters",-1213.2403789446112,-13036.064506801822,-107.84195957962055,10,0.5,0.5,0.95,0.5,12928.222547222202,"movietheaters-10"
"hotels","hotels",-159.33343551986826,-2997.6207620161326,1025.0368626930576,10,0.5,0.5,0.1,0.5,4022.6576247091903,"hotels-10"
"hotels","hotels",-149.5680853433965,-2757.717230542954,866.8032054293444,10,0.5,0.5,0.15000000000000002,0.5,3624.5204359722984,"hotels-10"
"hotels","hotels",-138.4184286108358,-2686.930084769817,762.1067208100454,10,0.5,0.5,0.2,0.5,3449.036805579862,"hotels-10"
"hotels","hotels",-136.68239444852068,-2393.828956683819,675.2224682861183,10,0.5,0.5,0.25,0.5,3069.051424969937,"hotels-10"
"hotels","hotels",-107.88332080569256,-2768.0114931099142,669.6314587438828,10,0.5,0.5,0.30000000000000004,0.5,3437.642951853797,"hotels-10"
"hotels","hotels",-125.60686332131037,-2200.0337925616,725.6722471400199,10,0.5,0.5,0.35,0.5,2925.70603970162,"hotels-10"
"hotels","hotels",-109.49738249468625,-2651.130506882464,711.2452493803535,10,0.5,0.5,0.4,0.5,3362.3757562628175,"hotels-10"
"hotels","hotels",-118.32665407769773,-2311.2760792477848,684.3655328626493,10,0.5,0.5,0.45000000000000007,0.5,2995.641612110434,"hotels-10"
"hotels","hotels",-126.18011627882123,-1640.611845606598,552.6768066667803,10,0.5,0.5,0.5,0.5,2193.2886522733784,"hotels-10"
"hotels","hotels",-103.77076124598763,-2018.0565736180345,741.6557047997039,10,0.5,0.5,0.55,0.5,2759.712278417738,"hotels-10"
"hotels","hotels",-99.18410516157616,-2076.633040304714,671.6514036432287,10,0.5,0.5,0.6,0.5,2748.2844439479427,"hotels-10"
"hotels","hotels",-89.18215220585039,-1876.2629516405611,661.6738920724866,10,0.5,0.5,0.65,0.5,2537.936843713048,"hotels-10"
"hotels","hotels",-105.06247231901025,-1861.1798944701268,486.8552582454738,10,0.5,0.5,0.7000000000000001,0.5,2348.035152715601,"hotels-10"
"hotels","hotels",-94.70634803034903,-1990.8349732124975,517.3606753800965,10,0.5,0.5,0.75,0.5,2508.195648592594,"hotels-10"
"hotels","hotels",-104.65080002239418,-1727.1927650174696,731.5753177284616,10,0.5,0.5,0.8,0.5,2458.768082745931,"hotels-10"
"hotels","hotels",-88.73297548767073,-1766.7003563205378,567.9402387788405,10,0.5,0.5,0.85,0.5,2334.6405950993785,"hotels-10"
"hotels","hotels",-93.40535610428263,-1597.078086271068,498.49377176500377,10,0.5,0.5,0.9,0.5,2095.5718580360717,"hotels-10"
"hotels","hotels",-76.97678782175839,-1550.1951467861459,482.9426611650726,10,0.5,0.5,0.95,0.5,2033.1378079512185,"hotels-10"
"gambling","casinohotels",-2010.3015981546846,-30030.720106124005,-145.6240678647214,10,0.5,0.5,0.1,0.5,29885.096038259282,"casinohotels-10"
"gambling","casinohotels",-2140.1154492000396,-28863.039908155104,-145.1221840708376,10,0.5,0.5,0.15000000000000002,0.5,28717.917724084266,"casinohotels-10"
"gambling","casinohotels",-2034.9092570927355,-30215.441576825073,-155.62002564205096,10,0.5,0.5,0.2,0.5,30059.82155118302,"casinohotels-10"
"gambling","casinohotels",-2366.0926316201835,-30706.77017983829,-126.90247043403518,10,0.5,0.5,0.25,0.5,30579.867709404258,"casinohotels-10"
"gambling","casinohotels",-2431.896201593817,-30972.385649490414,-128.34068365857578,10,0.5,0.5,0.30000000000000004,0.5,30844.04496583184,"casinohotels-10"
"gambling","casinohotels",-2200.842329678997,-37870.187098634,-143.51179878285586,10,0.5,0.5,0.35,0.5,37726.675299851144,"casinohotels-10"
"gambling","casinohotels",-2376.084766101134,-34297.52421499219,-200.7783437877495,10,0.5,0.5,0.4,0.5,34096.74587120444,"casinohotels-10"
"gambling","casinohotels",-2287.8625694817674,-29049.41290118762,-165.87274941775792,10,0.5,0.5,0.45000000000000007,0.5,28883.540151769863,"casinohotels-10"
"gambling","casinohotels",-2480.448065187881,-33602.17466250634,-153.6755038116845,10,0.5,0.5,0.5,0.5,33448.499158694656,"casinohotels-10"
"gambling","casinohotels",-2228.405918084664,-27732.233797166886,-135.75304274167087,10,0.5,0.5,0.55,0.5,27596.480754425214,"casinohotels-10"
"gambling","casinohotels",-2549.305200770227,-39044.600804277565,-153.91815438946418,10,0.5,0.5,0.6,0.5,38890.6826498881,"casinohotels-10"
"gambling","casinohotels",-2452.0265418936497,-32511.240965427343,-174.1727165523728,10,0.5,0.5,0.65,0.5,32337.06824887497,"casinohotels-10"
"gambling","casinohotels",-2611.495491681353,-32030.27582001825,-138.19406815974196,10,0.5,0.5,0.7000000000000001,0.5,31892.08175185851,"casinohotels-10"
"gambling","casinohotels",-2722.8741341911546,-33816.066304735665,-206.9602994538311,10,0.5,0.5,0.75,0.5,33609.106005281836,"casinohotels-10"
"gambling","casinohotels",-2891.2955470522093,-29594.650098112426,-128.61162243112142,10,0.5,0.5,0.8,0.5,29466.038475681304,"casinohotels-10"
"gambling","casinohotels",-2647.3589995537886,-32603.25734029489,-140.28469498727563,10,0.5,0.5,0.85,0.5,32462.972645307615,"casinohotels-10"
"gambling","casinohotels",-2866.7307460357615,-35804.241817711634,-174.38964272553824,10,0.5,0.5,0.9,0.5,35629.852174986096,"casinohotels-10"
"gambling","casinohotels",-2917.496542005218,-36279.62975548205,-217.4424363911222,10,0.5,0.5,0.95,0.5,36062.187319090925,"casinohotels-10"
"gambling","bingocardsgambling",-3113.280471486087,-54275.42463336345,-166.82002783358612,10,0.5,0.5,0.1,0.5,54108.604605529865,"bingocardsgambling-10"
"gambling","bingocardsgambling",-3242.6773748739383,-58608.98415211347,-182.79832075567063,10,0.5,0.5,0.15000000000000002,0.5,58426.185831357805,"bingocardsgambling-10"
"gambling","bingocardsgambling",-3181.035886675626,-48410.75593975298,-207.31138895953876,10,0.5,0.5,0.2,0.5,48203.444550793436,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2966.838436607186,-41715.35588606206,-137.21662119834792,10,0.5,0.5,0.25,0.5,41578.13926486371,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2608.02135256594,-47666.44598658483,-219.76264891909773,10,0.5,0.5,0.30000000000000004,0.5,47446.68333766574,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2969.276773644059,-48728.821936630666,-179.93561529641957,10,0.5,0.5,0.35,0.5,48548.88632133425,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2659.263392764845,-35786.58811853462,-132.56999885882698,10,0.5,0.5,0.4,0.5,35654.0181196758,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2798.100951302612,-52921.84848314112,-146.19932098844026,10,0.5,0.5,0.45000000000000007,0.5,52775.64916215268,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2764.717450982752,-42383.9685643947,-139.87772501569032,10,0.5,0.5,0.5,0.5,42244.09083937901,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2845.010087876305,-45899.975967164115,-144.5513441074956,10,0.5,0.5,0.55,0.5,45755.42462305662,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2983.0070583654524,-49657.71079554659,-146.31561006200099,10,0.5,0.5,0.6,0.5,49511.39518548459,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2847.262754466321,-45908.818406648745,-188.58512856925017,10,0.5,0.5,0.65,0.5,45720.2332780795,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2863.7122096905846,-39521.50333943067,-142.98898440253748,10,0.5,0.5,0.7000000000000001,0.5,39378.51435502813,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2478.581762364576,-33727.25823616878,-159.63146914814337,10,0.5,0.5,0.75,0.5,33567.626767020636,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2458.0424190479434,-36149.57720541174,-151.53394542173643,10,0.5,0.5,0.8,0.5,35998.04325999,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2407.9149578079687,-31860.141040008435,-141.36879822238876,10,0.5,0.5,0.85,0.5,31718.772241786046,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2567.4810860869297,-44985.55337779418,-132.90242601853933,10,0.5,0.5,0.9,0.5,44852.65095177564,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2480.7386666892126,-35009.948443074296,-127.02880035115376,10,0.5,0.5,0.95,0.5,34882.919642723144,"bingocardsgambling-10"
"entertainment","amusementparks",-837.5120174801552,-13195.055906879448,85.60823995319822,10,0.5,0.5,0.1,0.5,13280.664146832647,"amusementparks-10"
"entertainment","amusementparks",-875.2104153829189,-11144.400995366912,51.59667117768422,10,0.5,0.5,0.15000000000000002,0.5,11195.997666544596,"amusementparks-10"
"entertainment","amusementparks",-711.0562146416639,-10327.356972064023,52.3016656810108,10,0.5,0.5,0.2,0.5,10379.658637745033,"amusementparks-10"
"entertainment","amusementparks",-800.0861965822066,-12843.524498289087,30.981890179655334,10,0.5,0.5,0.25,0.5,12874.506388468742,"amusementparks-10"
"entertainment","amusementparks",-644.0746758787244,-9280.176001356162,32.33679565462861,10,0.5,0.5,0.30000000000000004,0.5,9312.51279701079,"amusementparks-10"
"entertainment","amusementparks",-682.541872297596,-8286.892022520278,50.73465088936267,10,0.5,0.5,0.35,0.5,8337.62667340964,"amusementparks-10"
"entertainment","amusementparks",-688.526697736301,-9070.180787032572,79.58871126783728,10,0.5,0.5,0.4,0.5,9149.76949830041,"amusementparks-10"
"entertainment","amusementparks",-632.0313506713742,-10128.225311930357,3.3088261315298055,10,0.5,0.5,0.45000000000000007,0.5,10131.534138061887,"amusementparks-10"
"entertainment","amusementparks",-655.9899227298233,-11248.936515497482,52.43107092436862,10,0.5,0.5,0.5,0.5,11301.367586421851,"amusementparks-10"
"entertainment","amusementparks",-620.578840192036,-8577.30940367785,39.26470495263172,10,0.5,0.5,0.55,0.5,8616.57410863048,"amusementparks-10"
"entertainment","amusementparks",-653.4996275200865,-9716.714483400361,11.684309484036014,10,0.5,0.5,0.6,0.5,9728.398792884396,"amusementparks-10"
"entertainment","amusementparks",-567.6582287327759,-7938.934333132834,31.661980419665912,10,0.5,0.5,0.65,0.5,7970.5963135525,"amusementparks-10"
