"category","type","estimate","lower","upper","x","pcrf","pden","ppop","parea","bound_range","group"
"gambling","bingocardsgambling",-2293.9435765395274,-35709.74860340787,-96.96111996287803,10,0.5,0.5,0.5,0.15000000000000002,35612.78748344499,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2309.5986768333723,-36267.34295420852,-130.40231535349898,10,0.5,0.5,0.5,0.2,36136.94063885502,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2434.1030172962874,-45391.04344510494,-120.9063976614362,10,0.5,0.5,0.5,0.25,45270.1370474435,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2700.271844899649,-40048.66781084332,-137.34742764917675,10,0.5,0.5,0.5,0.30000000000000004,39911.32038319414,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2397.2396430981767,-40746.438099007784,-108.34932168964846,10,0.5,0.5,0.5,0.35,40638.08877731814,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2610.359291796197,-44483.05003378408,-139.51454893822256,10,0.5,0.5,0.5,0.4,44343.53548484586,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2364.4821434877526,-36540.94814171588,-165.15228425877575,10,0.5,0.5,0.5,0.45000000000000007,36375.79585745711,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2928.309216311426,-46541.71623133736,-200.210402253343,10,0.5,0.5,0.5,0.5,46341.50582908402,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2717.9468399192992,-42625.760240079566,-170.39930188323146,10,0.5,0.5,0.5,0.55,42455.36093819633,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2561.350318762467,-43035.051407342515,-130.07584082317285,10,0.5,0.5,0.5,0.6,42904.975566519344,"bingocardsgambling-10"
"gambling","bingocardsgambling",-3073.611037467553,-50931.14318420751,-179.64422448495134,10,0.5,0.5,0.5,0.65,50751.49895972256,"bingocardsgambling-10"
"gambling","bingocardsgambling",-2921.3796748361297,-49968.33238586212,-138.65869978115586,10,0.5,0.5,0.5,0.7000000000000001,49829.67368608097,"bingocardsgambling-10"
"gambling","bingocardsgambling",-3241.2018783187377,-47834.01851971977,-155.4653652616048,10,0.5,0.5,0.5,0.75,47678.55315445817,"bingocardsgambling-10"
"gambling","bingocardsgambling",-3248.5537556237787,-54794.77912128293,-138.80725721735388,10,0.5,0.5,0.5,0.8,54655.97186406558,"bingocardsgambling-10"
"gambling","bingocardsgambling",-3343.0951837588327,-61274.641380366025,-212.4756475302055,10,0.5,0.5,0.5,0.85,61062.16573283582,"bingocardsgambling-10"
"gambling","bingocardsgambling",-4012.533934507641,-76949.59419761268,-277.1330561720297,10,0.5,0.5,0.5,0.9,76672.46114144065,"bingocardsgambling-10"
"gambling","bingocardsgambling",-4545.768478384478,-65286.071589914805,-243.50304101589754,10,0.5,0.5,0.5,0.95,65042.56854889891,"bingocardsgambling-10"
"entertainment","amusementparks",-470.9106088376252,-6246.803677863881,24.061387320201398,10,0.5,0.5,0.5,0.1,6270.865065184082,"amusementparks-10"
"entertainment","amusementparks",-494.6527767781356,-6207.952898074014,4.5408028006088275,10,0.5,0.5,0.5,0.15000000000000002,6212.493700874623,"amusementparks-10"
"entertainment","amusementparks",-525.974550927946,-7355.343301763956,24.86035553887716,10,0.5,0.5,0.5,0.2,7380.203657302834,"amusementparks-10"
"entertainment","amusementparks",-501.19365294643615,-7172.60431733346,56.16110186530199,10,0.5,0.5,0.5,0.25,7228.765419198762,"amusementparks-10"
"entertainment","amusementparks",-544.2852019065208,-7138.922919440688,30.573109907630684,10,0.5,0.5,0.5,0.30000000000000004,7169.496029348319,"amusementparks-10"
"entertainment","amusementparks",-590.3271603739591,-7597.217946404178,43.734006897709,10,0.5,0.5,0.5,0.35,7640.951953301887,"amusementparks-10"
"entertainment","amusementparks",-605.1014289568902,-7763.680996024121,68.83957046326339,10,0.5,0.5,0.5,0.4,7832.520566487384,"amusementparks-10"
"entertainment","amusementparks",-650.701468664035,-10340.704056482857,37.39059258928226,10,0.5,0.5,0.5,0.45000000000000007,10378.094649072138,"amusementparks-10"
"entertainment","amusementparks",-610.6738725170226,-7805.91936788221,50.16099841796466,10,0.5,0.5,0.5,0.5,7856.080366300175,"amusementparks-10"
"entertainment","amusementparks",-665.4232119136052,-9528.487308317493,37.92308153152676,10,0.5,0.5,0.5,0.55,9566.41038984902,"amusementparks-10"
"entertainment","amusementparks",-662.8261104013413,-10416.930508942309,55.740679981651134,10,0.5,0.5,0.5,0.6,10472.67118892396,"amusementparks-10"
"entertainment","amusementparks",-667.2180203245241,-8348.551925965381,18.721779571093403,10,0.5,0.5,0.5,0.65,8367.273705536474,"amusementparks-10"
