"category","type","estimate","lower","upper","x","pcrf","pden","ppop","parea","bound_range","group"
"entertainment","amusementparks",-531.6357682801607,-7249.602470768348,13.653355441197153,10,0.1,0.5,0.5,0.5,7263.255826209545,"amusementparks-10"
"entertainment","amusementparks",-617.8581563198406,-8534.196240308844,7.614821173812922,10,0.15000000000000002,0.5,0.5,0.5,8541.811061482656,"amusementparks-10"
"entertainment","amusementparks",-601.2079889532952,-8617.892654416297,39.19246190334478,10,0.2,0.5,0.5,0.5,8657.085116319642,"amusementparks-10"
"entertainment","amusementparks",-593.1973358967521,-7472.09502096068,26.82495173023819,10,0.25,0.5,0.5,0.5,7498.919972690918,"amusementparks-10"
"entertainment","amusementparks",-611.3118024674964,-10287.376801874903,75.72554590799618,10,0.30000000000000004,0.5,0.5,0.5,10363.1023477829,"amusementparks-10"
"entertainment","amusementparks",-560.767685130426,-9003.730163109363,53.79363956976489,10,0.35,0.5,0.5,0.5,9057.523802679128,"amusementparks-10"
"entertainment","amusementparks",-633.247956977377,-7370.210747266201,42.37179889005791,10,0.4,0.5,0.5,0.5,7412.582546156259,"amusementparks-10"
"entertainment","amusementparks",-600.5370495376619,-8216.276217129898,62.18389387376941,10,0.45000000000000007,0.5,0.5,0.5,8278.460111003667,"amusementparks-10"
"entertainment","amusementparks",-591.1279477422066,-9023.537590901047,39.89779608958954,10,0.5,0.5,0.5,0.5,9063.435386990637,"amusementparks-10"
"entertainment","amusementparks",-617.5672634674139,-8159.050840987564,58.301254730986955,10,0.55,0.5,0.5,0.5,8217.35209571855,"amusementparks-10"
"entertainment","amusementparks",-656.2734148213116,-10088.662446513656,30.349808272247092,10,0.6,0.5,0.5,0.5,10119.012254785903,"amusementparks-10"
"entertainment","amusementparks",-721.277567604779,-8741.415519235383,22.335240283774972,10,0.65,0.5,0.5,0.5,8763.750759519158,"amusementparks-10"
"entertainment","amusementparks",-605.562709142656,-8414.81078146801,47.306822791514236,10,0.7000000000000001,0.5,0.5,0.5,8462.117604259523,"amusementparks-10"
